"('xvh hlwkhu vljqpdjqlwxgh', 'hlwkhu vljqpdjqlwxgh', 'vwdqgdug grhv qrw xvh', 'qrw xvh hlwkhu vljqpdjqlwxgh', 'phwkrg ru', 'xvh hlwkhu', 'grhv qrw xvh', 'qrw xvh', 'vljqpdjqlwxgh phwkrg ru wzrv', 'lwv vljq', 'qrw xvh hlwkhu', 'hlwkhu vljqpdjqlwxgh phwkrg', 'grhv qrw', 'vljqpdjqlwxgh phwkrg ru', 'vwdqgdug grhv qrw', 'hlwkhu vljqpdjqlwxgh phwkrg ru', 'vwdqgdug grhv', 'phwkrg ru wzrv', 'ru wzrv', 'grhv qrw xvh hlwkhu', 'vljqpdjqlwxgh phwkrg', 'xvh hlwkhu vljqpdjqlwxgh phwkrg')","[['hlwkhu vljqpdjqlwxgh', 'vwdqgdug grhv qrw', 'vwdqgdug grhv qrw xvh'], ['hlwkhu vljqpdjqlwxgh', 'vwdqgdug grhv qrw', 'xvh hlwkhu', 'phwkrg ru wzrv', 'lwv vljq', 'qrw xvh hlwkhu', 'qrw xvh hlwkhu vljqpdjqlwxgh'], ['hlwkhu vljqpdjqlwxgh', 'vwdqgdug grhv qrw', 'phwkrg ru'], ['hlwkhu vljqpdjqlwxgh', 'vwdqgdug grhv qrw', 'xvh hlwkhu', 'phwkrg ru wzrv', 'qrw xvh'], ['hlwkhu vljqpdjqlwxgh', 'vwdqgdug grhv qrw', 'xvh hlwkhu', 'phwkrg ru wzrv', 'lwv vljq', 'vljqpdjqlwxgh phwkrg ru', 'vljqpdjqlwxgh phwkrg ru wzrv'], ['hlwkhu vljqpdjqlwxgh', 'vwdqgdug grhv qrw', 'xvh hlwkhu', 'phwkrg ru wzrv', 'grhv qrw'], ['hlwkhu vljqpdjqlwxgh', 'vwdqgdug grhv qrw', 'xvh hlwkhu', 'phwkrg ru wzrv', 'lwv vljq', 'hlwkhu vljqpdjqlwxgh phwkrg', 'hlwkhu vljqpdjqlwxgh phwkrg ru'], ['hlwkhu vljqpdjqlwxgh', 'vwdqgdug grhv qrw', 'xvh hlwkhu', 'phwkrg ru wzrv', 'vwdqgdug grhv'], ['hlwkhu vljqpdjqlwxgh', 'vwdqgdug grhv qrw', 'ru wzrv', 'grhv qrw xvh', 'grhv qrw xvh hlwkhu'], ['hlwkhu vljqpdjqlwxgh', 'vwdqgdug grhv qrw', 'vljqpdjqlwxgh phwkrg'], ['hlwkhu vljqpdjqlwxgh', 'vwdqgdug grhv qrw', 'xvh hlwkhu', 'phwkrg ru wzrv', 'lwv vljq', 'xvh hlwkhu vljqpdjqlwxgh', 'xvh hlwkhu vljqpdjqlwxgh phwkrg'], ['vwdqgdug grhv qrw xvh', 'vwdqgdug grhv qrw', 'xvh hlwkhu', 'phwkrg ru wzrv', 'lwv vljq', 'qrw xvh hlwkhu', 'qrw xvh hlwkhu vljqpdjqlwxgh'], ['vwdqgdug grhv qrw xvh', 'vwdqgdug grhv qrw', 'phwkrg ru'], ['vwdqgdug grhv qrw xvh', 'vwdqgdug grhv qrw', 'xvh hlwkhu', 'phwkrg ru wzrv', 'qrw xvh'], ['vwdqgdug grhv qrw xvh', 'vwdqgdug grhv qrw', 'xvh hlwkhu', 'phwkrg ru wzrv', 'lwv vljq', 'vljqpdjqlwxgh phwkrg ru', 'vljqpdjqlwxgh phwkrg ru wzrv'], ['vwdqgdug grhv qrw xvh', 'vwdqgdug grhv qrw', 'xvh hlwkhu', 'phwkrg ru wzrv', 'grhv qrw'], ['vwdqgdug grhv qrw xvh', 'vwdqgdug grhv qrw', 'xvh hlwkhu', 'phwkrg ru wzrv', 'lwv vljq', 'hlwkhu vljqpdjqlwxgh phwkrg', 'hlwkhu vljqpdjqlwxgh phwkrg ru'], ['vwdqgdug grhv qrw xvh', 'vwdqgdug grhv qrw', 'xvh hlwkhu', 'phwkrg ru wzrv', 'vwdqgdug grhv'], ['vwdqgdug grhv qrw xvh', 'vwdqgdug grhv qrw', 'ru wzrv', 'grhv qrw xvh', 'grhv qrw xvh hlwkhu'], ['vwdqgdug grhv qrw xvh', 'vwdqgdug grhv qrw', 'vljqpdjqlwxgh phwkrg'], ['vwdqgdug grhv qrw xvh', 'vwdqgdug grhv qrw', 'xvh hlwkhu', 'phwkrg ru wzrv', 'lwv vljq', 'xvh hlwkhu vljqpdjqlwxgh', 'xvh hlwkhu vljqpdjqlwxgh phwkrg'], ['qrw xvh hlwkhu vljqpdjqlwxgh', 'qrw xvh hlwkhu', 'lwv vljq', 'phwkrg ru wzrv', 'xvh hlwkhu', 'vwdqgdug grhv qrw', 'phwkrg ru'], ['qrw xvh hlwkhu vljqpdjqlwxgh', 'qrw xvh hlwkhu', 'lwv vljq', 'phwkrg ru wzrv', 'qrw xvh'], ['qrw xvh hlwkhu vljqpdjqlwxgh', 'qrw xvh hlwkhu', 'lwv vljq', 'vljqpdjqlwxgh phwkrg ru', 'vljqpdjqlwxgh phwkrg ru wzrv'], ['qrw xvh hlwkhu vljqpdjqlwxgh', 'qrw xvh hlwkhu', 'lwv vljq', 'phwkrg ru wzrv', 'grhv qrw'], ['qrw xvh hlwkhu vljqpdjqlwxgh', 'qrw xvh hlwkhu', 'lwv vljq', 'hlwkhu vljqpdjqlwxgh phwkrg', 'hlwkhu vljqpdjqlwxgh phwkrg ru'], ['qrw xvh hlwkhu vljqpdjqlwxgh', 'qrw xvh hlwkhu', 'lwv vljq', 'phwkrg ru wzrv', 'vwdqgdug grhv'], ['qrw xvh hlwkhu vljqpdjqlwxgh', 'qrw xvh hlwkhu', 'lwv vljq', 'phwkrg ru wzrv', 'xvh hlwkhu', 'vwdqgdug grhv qrw', 'ru wzrv', 'grhv qrw xvh', 'grhv qrw xvh hlwkhu'], ['qrw xvh hlwkhu vljqpdjqlwxgh', 'qrw xvh hlwkhu', 'lwv vljq', 'phwkrg ru wzrv', 'xvh hlwkhu', 'vwdqgdug grhv qrw', 'vljqpdjqlwxgh phwkrg'], ['qrw xvh hlwkhu vljqpdjqlwxgh', 'qrw xvh hlwkhu', 'lwv vljq', 'xvh hlwkhu vljqpdjqlwxgh', 'xvh hlwkhu vljqpdjqlwxgh phwkrg'], ['phwkrg ru', 'vwdqgdug grhv qrw', 'xvh hlwkhu', 'phwkrg ru wzrv', 'qrw xvh'], ['phwkrg ru', 'vwdqgdug grhv qrw', 'xvh hlwkhu', 'phwkrg ru wzrv', 'lwv vljq', 'vljqpdjqlwxgh phwkrg ru', 'vljqpdjqlwxgh phwkrg ru wzrv'], ['phwkrg ru', 'vwdqgdug grhv qrw', 'xvh hlwkhu', 'phwkrg ru wzrv', 'grhv qrw'], ['phwkrg ru', 'vwdqgdug grhv qrw', 'xvh hlwkhu', 'phwkrg ru wzrv', 'lwv vljq', 'hlwkhu vljqpdjqlwxgh phwkrg', 'hlwkhu vljqpdjqlwxgh phwkrg ru'], ['phwkrg ru', 'vwdqgdug grhv qrw', 'xvh hlwkhu', 'phwkrg ru wzrv', 'vwdqgdug grhv'], ['phwkrg ru', 'vwdqgdug grhv qrw', 'ru wzrv', 'grhv qrw xvh', 'grhv qrw xvh hlwkhu'], ['phwkrg ru', 'vwdqgdug grhv qrw', 'vljqpdjqlwxgh phwkrg'], ['phwkrg ru', 'vwdqgdug grhv qrw', 'xvh hlwkhu', 'phwkrg ru wzrv', 'lwv vljq', 'xvh hlwkhu vljqpdjqlwxgh', 'xvh hlwkhu vljqpdjqlwxgh phwkrg'], ['qrw xvh', 'phwkrg ru wzrv', 'lwv vljq', 'vljqpdjqlwxgh phwkrg ru', 'vljqpdjqlwxgh phwkrg ru wzrv'], ['qrw xvh', 'phwkrg ru wzrv', 'grhv qrw'], ['qrw xvh', 'phwkrg ru wzrv', 'lwv vljq', 'hlwkhu vljqpdjqlwxgh phwkrg', 'hlwkhu vljqpdjqlwxgh phwkrg ru'], ['qrw xvh', 'phwkrg ru wzrv', 'vwdqgdug grhv'], ['qrw xvh', 'phwkrg ru wzrv', 'xvh hlwkhu', 'vwdqgdug grhv qrw', 'ru wzrv', 'grhv qrw xvh', 'grhv qrw xvh hlwkhu'], ['qrw xvh', 'phwkrg ru wzrv', 'xvh hlwkhu', 'vwdqgdug grhv qrw', 'vljqpdjqlwxgh phwkrg'], ['qrw xvh', 'phwkrg ru wzrv', 'lwv vljq', 'xvh hlwkhu vljqpdjqlwxgh', 'xvh hlwkhu vljqpdjqlwxgh phwkrg'], ['vljqpdjqlwxgh phwkrg ru wzrv', 'vljqpdjqlwxgh phwkrg ru', 'lwv vljq', 'phwkrg ru wzrv', 'grhv qrw'], ['vljqpdjqlwxgh phwkrg ru wzrv', 'vljqpdjqlwxgh phwkrg ru', 'lwv vljq', 'hlwkhu vljqpdjqlwxgh phwkrg', 'hlwkhu vljqpdjqlwxgh phwkrg ru'], ['vljqpdjqlwxgh phwkrg ru wzrv', 'vljqpdjqlwxgh phwkrg ru', 'lwv vljq', 'phwkrg ru wzrv', 'vwdqgdug grhv'], ['vljqpdjqlwxgh phwkrg ru wzrv', 'vljqpdjqlwxgh phwkrg ru', 'lwv vljq', 'phwkrg ru wzrv', 'xvh hlwkhu', 'vwdqgdug grhv qrw', 'ru wzrv', 'grhv qrw xvh', 'grhv qrw xvh hlwkhu'], ['vljqpdjqlwxgh phwkrg ru wzrv', 'vljqpdjqlwxgh phwkrg ru', 'lwv vljq', 'phwkrg ru wzrv', 'xvh hlwkhu', 'vwdqgdug grhv qrw', 'vljqpdjqlwxgh phwkrg'], ['vljqpdjqlwxgh phwkrg ru wzrv', 'vljqpdjqlwxgh phwkrg ru', 'lwv vljq', 'xvh hlwkhu vljqpdjqlwxgh', 'xvh hlwkhu vljqpdjqlwxgh phwkrg'], ['grhv qrw', 'phwkrg ru wzrv', 'lwv vljq', 'hlwkhu vljqpdjqlwxgh phwkrg', 'hlwkhu vljqpdjqlwxgh phwkrg ru'], ['grhv qrw', 'phwkrg ru wzrv', 'vwdqgdug grhv'], ['grhv qrw', 'phwkrg ru wzrv', 'xvh hlwkhu', 'vwdqgdug grhv qrw', 'ru wzrv', 'grhv qrw xvh', 'grhv qrw xvh hlwkhu'], ['grhv qrw', 'phwkrg ru wzrv', 'xvh hlwkhu', 'vwdqgdug grhv qrw', 'vljqpdjqlwxgh phwkrg'], ['grhv qrw', 'phwkrg ru wzrv', 'lwv vljq', 'xvh hlwkhu vljqpdjqlwxgh', 'xvh hlwkhu vljqpdjqlwxgh phwkrg'], ['hlwkhu vljqpdjqlwxgh phwkrg ru', 'hlwkhu vljqpdjqlwxgh phwkrg', 'lwv vljq', 'phwkrg ru wzrv', 'vwdqgdug grhv'], ['hlwkhu vljqpdjqlwxgh phwkrg ru', 'hlwkhu vljqpdjqlwxgh phwkrg', 'lwv vljq', 'phwkrg ru wzrv', 'xvh hlwkhu', 'vwdqgdug grhv qrw', 'ru wzrv', 'grhv qrw xvh', 'grhv qrw xvh hlwkhu'], ['hlwkhu vljqpdjqlwxgh phwkrg ru', 'hlwkhu vljqpdjqlwxgh phwkrg', 'lwv vljq', 'phwkrg ru wzrv', 'xvh hlwkhu', 'vwdqgdug grhv qrw', 'vljqpdjqlwxgh phwkrg'], ['hlwkhu vljqpdjqlwxgh phwkrg ru', 'hlwkhu vljqpdjqlwxgh phwkrg', 'lwv vljq', 'xvh hlwkhu vljqpdjqlwxgh', 'xvh hlwkhu vljqpdjqlwxgh phwkrg'], ['vwdqgdug grhv', 'phwkrg ru wzrv', 'xvh hlwkhu', 'vwdqgdug grhv qrw', 'ru wzrv', 'grhv qrw xvh', 'grhv qrw xvh hlwkhu'], ['vwdqgdug grhv', 'phwkrg ru wzrv', 'xvh hlwkhu', 'vwdqgdug grhv qrw', 'vljqpdjqlwxgh phwkrg'], ['vwdqgdug grhv', 'phwkrg ru wzrv', 'lwv vljq', 'xvh hlwkhu vljqpdjqlwxgh', 'xvh hlwkhu vljqpdjqlwxgh phwkrg'], ['grhv qrw xvh hlwkhu', 'grhv qrw xvh', 'ru wzrv', 'vwdqgdug grhv qrw', 'vljqpdjqlwxgh phwkrg'], ['grhv qrw xvh hlwkhu', 'grhv qrw xvh', 'ru wzrv', 'vwdqgdug grhv qrw', 'xvh hlwkhu', 'phwkrg ru wzrv', 'lwv vljq', 'xvh hlwkhu vljqpdjqlwxgh', 'xvh hlwkhu vljqpdjqlwxgh phwkrg'], ['vljqpdjqlwxgh phwkrg', 'vwdqgdug grhv qrw', 'xvh hlwkhu', 'phwkrg ru wzrv', 'lwv vljq', 'xvh hlwkhu vljqpdjqlwxgh', 'xvh hlwkhu vljqpdjqlwxgh phwkrg']]"
"('area efficiency,',)","[['area efficiency,']]"
"('exception flag', 'invalid exception flag', 'invalid exception')","[['exception flag', 'invalid exception flag', 'invalid exception']]"
"('word size',)",[['word size']]
"('md1 md2 md3/md2', 'md4 md2', 'md2 md3/md2 md4/md3', 'md4 md5', 'md2 md3 md4 md5', 'md3 md4', 'md1 md2 md3/md2 md4/md3', 'md2 md3 md4', 'md2 md3')","[['md4 md2', 'md1 md2 md3/md2', 'md4 md5', 'md2 md3/md2 md4/md3'], ['md4 md2', 'md1 md2 md3/md2', 'md3 md4', 'md2 md3 md4', 'md2 md3 md4 md5'], ['md4 md2', 'md1 md2 md3/md2', 'md1 md2 md3/md2 md4/md3'], ['md4 md2', 'md1 md2 md3/md2', 'md2 md3'], ['md2 md3/md2 md4/md3', 'md4 md5', 'md1 md2 md3/md2', 'md3 md4', 'md2 md3 md4', 'md2 md3 md4 md5'], ['md2 md3/md2 md4/md3', 'md4 md5', 'md1 md2 md3/md2', 'md1 md2 md3/md2 md4/md3'], ['md2 md3/md2 md4/md3', 'md4 md5', 'md1 md2 md3/md2', 'md2 md3'], ['md2 md3 md4 md5', 'md2 md3 md4', 'md3 md4', 'md1 md2 md3/md2', 'md1 md2 md3/md2 md4/md3'], ['md2 md3 md4 md5', 'md2 md3 md4', 'md3 md4', 'md1 md2 md3/md2', 'md2 md3'], ['md1 md2 md3/md2 md4/md3', 'md1 md2 md3/md2', 'md2 md3']]"
"('m2 m1', 'bu qt', 'operation a/b,', 'm2 m1 =', 'bu x', 'zero exception', 'm2 m1 = axus')","[['bu qt', 'm2 m1 =', 'zero exception', 'm2 m1', 'operation a/b,'], ['bu qt', 'm2 m1 =', 'bu x'], ['bu qt', 'm2 m1 =', 'm2 m1 = axus'], ['operation a/b,', 'm2 m1', 'zero exception', 'm2 m1 =', 'bu x'], ['operation a/b,', 'm2 m1', 'zero exception', 'm2 m1 =', 'm2 m1 = axus'], ['bu x', 'm2 m1 =', 'm2 m1 = axus']]"
"('x sc', 'x sc =', 'bx ax = fraca', 'bx ax', 'calculate ax', 'fraca x sc')","[['x sc', 'x sc =', 'bx ax = fraca', 'bx ax'], ['x sc', 'x sc =', 'bx ax = fraca', 'calculate ax'], ['x sc', 'x sc =', 'bx ax = fraca', 'fraca x sc'], ['bx ax', 'bx ax = fraca', 'calculate ax'], ['bx ax', 'bx ax = fraca', 'fraca x sc'], ['calculate ax', 'bx ax = fraca', 'fraca x sc']]"
"('overflow exception', 'operand swap')","[['overflow exception', 'operand swap']]"
"('expa expb', 'expb expz =', 'expa expb expz =')","[['expa expb', 'expa expb expz =', 'expb expz =']]"
"('extra signal,',)","[['extra signal,']]"
"('appropriate value', 'support floatto-integer', 'integer number')","[['appropriate value', 'support floatto-integer', 'integer number']]"
"('redundant bit',)",[['redundant bit']]
"('division operation',)",[['division operation']]
"('instruction issue', 'datapath components', 'major datapath', 'article architecture')","[['datapath components', 'instruction issue', 'major datapath'], ['datapath components', 'instruction issue', 'article architecture'], ['major datapath', 'instruction issue', 'article architecture']]"
"('underflow ud', 'divide_by_zero exception flag')","[['underflow ud', 'divide_by_zero exception flag']]"
"('absolute value signz =', 'absolute value', 'absolute value signz', 'value signz =', 'value signz')","[['absolute value signz =', 'value signz =', 'absolute value', 'absolute value signz'], ['absolute value signz =', 'value signz =', 'value signz'], ['absolute value signz', 'absolute value', 'value signz =', 'value signz']]"
"('bx bx', 'bx bx = fracb', 'fracb x', 'calculate bx bx')","[['bx bx', 'bx bx = fracb', 'fracb x'], ['bx bx', 'bx bx = fracb', 'calculate bx bx'], ['fracb x', 'bx bx = fracb', 'calculate bx bx']]"
"('overflow exception flag', 'reset signal')","[['overflow exception flag', 'reset signal']]"
"('division algorithm', 'e min', 'parallel hardware')","[['e min', 'division algorithm', 'parallel hardware']]"
"('md3 md4 md2 md3', 'md1 md2', 'md4 md2 md3', 'md3 md4 md5', 'md4 md2 md3 md4', 'md3 md4 md2', 'md2 md3/md2')","[['md3 md4 md2 md3', 'md3 md4 md2', 'md1 md2', 'md4 md2 md3', 'md4 md2 md3 md4'], ['md3 md4 md2 md3', 'md3 md4 md2', 'md1 md2', 'md3 md4 md5', 'md2 md3/md2'], ['md4 md2 md3 md4', 'md4 md2 md3', 'md1 md2', 'md3 md4 md5', 'md2 md3/md2']]"
"('fraction computation:',)",[['fraction computation:']]
"('expa fracg =',)",[['expa fracg =']]
"('california information',)",[['california information']]
"('taylor series', 'taylor series expansion', 'fraction divider', 'alignment shift', 'fraction division', 'nonzero fraction', 'core operation', 'complex datapath')","[['taylor series expansion', 'taylor series', 'fraction divider'], ['taylor series expansion', 'taylor series', 'alignment shift'], ['taylor series expansion', 'taylor series', 'fraction division'], ['taylor series expansion', 'taylor series', 'nonzero fraction'], ['taylor series expansion', 'taylor series', 'core operation'], ['taylor series expansion', 'taylor series', 'complex datapath'], ['fraction divider', 'taylor series', 'alignment shift'], ['fraction divider', 'taylor series', 'fraction division'], ['fraction divider', 'taylor series', 'nonzero fraction'], ['fraction divider', 'taylor series', 'core operation'], ['fraction divider', 'taylor series', 'complex datapath'], ['alignment shift', 'taylor series', 'fraction division'], ['alignment shift', 'taylor series', 'nonzero fraction'], ['alignment shift', 'taylor series', 'core operation'], ['alignment shift', 'taylor series', 'complex datapath'], ['fraction division', 'taylor series', 'nonzero fraction'], ['fraction division', 'taylor series', 'core operation'], ['fraction division', 'taylor series', 'complex datapath'], ['nonzero fraction', 'taylor series', 'core operation'], ['nonzero fraction', 'taylor series', 'complex datapath'], ['core operation', 'taylor series', 'complex datapath']]"
"('qt fracb',)",[['qt fracb']]
"('fraca fracl =', 'fraca fracl', 'expa expl = expb', 'expa expl =', 'expb fracg', 'fraca fracl = fracb', 'expb fracg = fraca', 'expa expl', 'expb fracg =')","[['fraca fracl', 'fraca fracl = fracb', 'expb fracg =', 'expa expl = expb', 'fraca fracl =', 'expb fracg = fraca', 'expb fracg'], ['fraca fracl', 'fraca fracl = fracb', 'expb fracg =', 'expa expl = expb', 'expa expl'], ['expb fracg', 'expb fracg = fraca', 'expa expl =', 'fraca fracl = fracb', 'expb fracg =', 'expa expl = expb', 'expa expl']]"
"('= u,',)","[['= u,']]"
"('sticky bit generation', 'sticky bit', 'bit generation')","[['sticky bit', 'sticky bit generation', 'bit generation']]"
"('md2 md3 md4 md2',)",[['md2 md3 md4 md2']]
"('addition/subtraction operation',)",[['addition/subtraction operation']]
"('expg leading', 'expg leading zero,')","[['expg leading', 'expg leading zero,']]"
"('lv5rxqgwrqhduhvwhyhqli wlh', 'operation exceptions,')","[['lv5rxqgwrqhduhvwhyhqli wlh', 'operation exceptions,']]"
"('support integer-',)",[['support integer-']]
"('qt qt', 'qt qt =', 'truncate q', '+ ulp')","[['qt qt =', 'qt qt', '+ ulp', 'truncate q']]"
"('hidden bit:',)",[['hidden bit:']]
"('start_div en_input', 'issue rate', 'exponent calculation', 'isi fpu implementation')","[['start_div en_input', 'exponent calculation', 'issue rate'], ['start_div en_input', 'exponent calculation', 'isi fpu implementation'], ['issue rate', 'exponent calculation', 'isi fpu implementation']]"
"('expb expz', 'expb expz = expz', 'expa expb expz')","[['expb expz', 'expb expz = expz', 'expa expb expz']]"
"('overflow underflow', 'overflow underflow overflow', 'underflow overflow', 'major datapath components')","[['overflow underflow', 'overflow underflow overflow', 'underflow overflow'], ['overflow underflow', 'overflow underflow overflow', 'major datapath components'], ['underflow overflow', 'overflow underflow overflow', 'major datapath components']]"
"('overflow ov =',)",[['overflow ov =']]
"('iv zkhq', 'invalid iv zkhq')","[['iv zkhq', 'invalid iv zkhq']]"
"('invalid iv =0', 'overflow ov', 'invalid iv')","[['overflow ov', 'invalid iv =0', 'invalid iv']]"
"('division instruction', 'exception generation')","[['division instruction', 'exception generation']]"
"('= +0,',)","[['= +0,']]"
"('ieee committee',)",[['ieee committee']]
