ifo,overflow flag,0.4628254039335176,NA
checker,compliance,0.5782710790986811,NA
arguments,classes,0.5086154579367883,NA
place,survey,0.9807377240155593,NA
mathematics,clock,0.5346404619428713,NA
check,please,0.5008449390828217,NA
acex1k,logic cells,0.48305198134766697,NA
multi sites,company,0.5357147811525158,NA
main fp pipelined unit,main fp pipelined,0.4343569437560804,NA
precision,full,0.617994053637881,NA
chips,customers,0.567174204868173,NA
number,cycle,0.5952224775923215,NA
make,defined,0.5785287565408198,NA
given,data,0.5193251597990448,NA
apex-ii,apex-ii,0.0,NA
ip core,ip core implementation,0.38261476342159134,NA
location,sized,0.5212985666631422,NA
uses,next,0.5120354340966128,NA
fmax,apex20k,0.44949521030085254,NA
test,verilog test bench,0.5101043724997816,NA
94,94,0.21930161247808988,NA
106,106,0.0,NA
months,maintenance,0.37065624896784394,NA
performance,core,0.3711232829131341,NA
divide,latency,0.5224716599887852,NA
configurable,configurable,0.0,NA
programming,source code:,0.4135244331612054,NA
final,gives,0.5998934795181976,NA
required,required,0.3289524187171348,NA
main fp,fp pipelined unit,0.43260847502662775,NA
minor,"core updates,",0.553846109269256,NA
synchronous,internal,0.45835905626050283,NA
bench environment,verilog,0.4477188705814513,NA
code,called,0.4688609898786539,NA
full accuracy,full,0.4025231454182918,NA
core implementation support,core implementation,0.4932961718761872,NA
information,gives,0.5318769219901898,NA
running,unlimited,0.5574837609622806,NA
licensing,simple,0.6080931677180578,NA
simulation,automatic,0.5331752327103825,NA
instantiation,multi,0.47114631506893817,NA
computing,enable,0.46825359420453233,NA
technical,documentation,0.7850014875861414,NA
multi sites license,num-ber,0.5006062789773986,NA
output,input,0.4583538346907339,NA
flags,complex,0.5710810854417331,NA
ieee-754 number,fp,0.8976086443397876,NA
business,project,0.46580202597072945,NA
documentation,technical,0.7850014875861414,NA
clock cycle,divide,0.4836776628752234,NA
core,core performance,0.44725317201307335,NA
ip core instantiation,num-ber,0.4760934436666842,NA
bytom,41-902,0.29721004001129053,NA
tests,reference,0.5216745887411194,NA
design,static,0.4684662700649763,NA
fees,simple,0.7053331713615588,NA
reset,global,0.27989801624095867,NA
overflow flag,ifo,0.4628254039335176,NA
logic cells,acex1k,0.48305198134766697,NA
please,modification,0.5661747137329577,NA
cyclone-ii,2270,0.40541630482146707,NA
macros,rtl,0.49948945234753866,NA
email,phone,0.6188019470112174,NA
please check:,please,0.3841062536359588,NA
devices,gives,0.5739674448457833,NA
digital core design,local,0.5393163207355458,NA
2720,stratix,0.548571087179103,NA
unit,divider unit,0.4139747154340408,NA
microsoft word,word,0.7642470353123497,NA
-6,2040,0.3507468000547182,NA
embedded,arithmetic,0.47615163375568487,NA
data,given,0.5193251597990448,NA
verilog rtl,source code,0.6039481884260942,NA
divider unit,pipelined divider,0.5103555595130034,NA
implementation,ip core implementation,0.46321120235831437,NA
clock,pipelined,0.534736672896123,NA
every,numbers,0.4638507520486923,NA
2040,86,0.44263478593963046,NA
appears,every,0.4634151924011038,NA
periods,cycle,0.5039620008466047,NA
distributors,core design,0.582610082797143,NA
verilog,macros,0.4642411099962221,NA
installation,notes,0.33062535840195906,NA
delivery,delivery,0.0,NA
flag,ifo,0.43467274706401837,NA
arguments,cycle,0.542482665866732,NA
formats,delivered,0.5030262733279134,NA
dfpdiv-,divider,0.438916467475909,NA
code or/and,code,0.40197449217006076,NA
divide operation,algo-rithm,0.4288288185947489,NA
microsoft,microsoft word,0.3952119584214675,NA
50,2780,0.4042339993915451,NA
updates,minor,0.5355606063844247,NA
full ieee-754 precision,algo-rithm,0.4317611405031782,NA
"royalty-per-chip fees,",royalty-per-chip,0.4306399647439409,NA
core instantiation,multi sites license,0.4498006630461475,NA
single,middle,0.6648873483575857,NA
simple,simple interface,0.3829483558166165,NA
used,cases,0.4334264268456466,NA
vhdl,hdl source,0.4445152470366696,NA
full ieee-754,full ieee-754 compliance,0.435871957118767,NA
multi,company,0.4965291280407555,NA
fpga,fpga edif/ngo/ngd/qxp/vqm,0.45309112202297297,NA
compliance,checker,0.5782710790986811,NA
simple interface,simple,0.3829483558166165,NA
