"('code', 'ram16', 'mux', 'r14_firq', 'uart_rx', 'sourcery package,', 'movs_bug', '23', 'test_uart', 'correct functionality', 'internal', 'usage', 'development', 'tests', 'code sourcery', 'accumulate', 'password', 'bug', 'uart', 'bicne', 'swap byte', 'amber amber', 'ethmac_reg')","[['ram16', 'bug', 'bicne', 'tests', '23', 'code', 'mux'], ['ram16', 'bug', 'uart_rx'], ['ram16', 'bug', 'bicne', 'tests', '23', 'code', 'sourcery package,'], ['ram16', 'bug', 'bicne', 'tests', 'test_uart'], ['ram16', 'bug', 'bicne', 'tests', '23', 'correct functionality'], ['ram16', 'bug', 'internal'], ['ram16', 'bug', 'bicne', 'tests', '23', 'code', 'usage'], ['ram16', 'bug', 'bicne', 'tests', 'development'], ['ram16', 'bug', 'bicne', 'tests', '23', 'code', 'code sourcery'], ['ram16', 'bug', 'bicne', 'tests', '23', 'code', 'password'], ['ram16', 'bug', 'movs_bug', 'accumulate', 'swap byte'], ['ram16', 'bug', 'movs_bug', 'accumulate', 'r14_firq', 'amber amber'], ['ram16', 'bug', 'ethmac_reg'], ['mux', 'code', '23', 'tests', 'bicne', 'bug', 'uart_rx'], ['mux', 'code', 'sourcery package,'], ['mux', 'code', '23', 'tests', 'test_uart'], ['mux', 'code', '23', 'correct functionality'], ['mux', 'code', '23', 'tests', 'bicne', 'bug', 'internal'], ['mux', 'code', 'usage'], ['mux', 'code', '23', 'tests', 'development'], ['mux', 'code', 'code sourcery'], ['mux', 'code', 'password'], ['mux', 'code', '23', 'tests', 'bicne', 'bug', 'movs_bug', 'accumulate', 'swap byte'], ['mux', 'code', '23', 'tests', 'bicne', 'bug', 'movs_bug', 'accumulate', 'r14_firq', 'amber amber'], ['mux', 'code', '23', 'tests', 'bicne', 'bug', 'ethmac_reg'], ['uart_rx', 'bug', 'bicne', 'tests', '23', 'code', 'sourcery package,'], ['uart_rx', 'bug', 'bicne', 'tests', 'test_uart'], ['uart_rx', 'bug', 'bicne', 'tests', '23', 'correct functionality'], ['uart_rx', 'bug', 'internal'], ['uart_rx', 'bug', 'bicne', 'tests', '23', 'code', 'usage'], ['uart_rx', 'bug', 'bicne', 'tests', 'development'], ['uart_rx', 'bug', 'bicne', 'tests', '23', 'code', 'code sourcery'], ['uart_rx', 'bug', 'bicne', 'tests', '23', 'code', 'password'], ['uart_rx', 'bug', 'movs_bug', 'accumulate', 'swap byte'], ['uart_rx', 'bug', 'movs_bug', 'accumulate', 'r14_firq', 'amber amber'], ['uart_rx', 'bug', 'ethmac_reg'], ['sourcery package,', 'code', '23', 'tests', 'test_uart'], ['sourcery package,', 'code', '23', 'correct functionality'], ['sourcery package,', 'code', '23', 'tests', 'bicne', 'bug', 'internal'], ['sourcery package,', 'code', 'usage'], ['sourcery package,', 'code', '23', 'tests', 'development'], ['sourcery package,', 'code', 'code sourcery'], ['sourcery package,', 'code', 'password'], ['sourcery package,', 'code', '23', 'tests', 'bicne', 'bug', 'movs_bug', 'accumulate', 'swap byte'], ['sourcery package,', 'code', '23', 'tests', 'bicne', 'bug', 'movs_bug', 'accumulate', 'r14_firq', 'amber amber'], ['sourcery package,', 'code', '23', 'tests', 'bicne', 'bug', 'ethmac_reg'], ['test_uart', 'tests', '23', 'correct functionality'], ['test_uart', 'tests', 'bicne', 'bug', 'internal'], ['test_uart', 'tests', '23', 'code', 'usage'], ['test_uart', 'tests', 'development'], ['test_uart', 'tests', '23', 'code', 'code sourcery'], ['test_uart', 'tests', '23', 'code', 'password'], ['test_uart', 'tests', 'bicne', 'bug', 'movs_bug', 'accumulate', 'swap byte'], ['test_uart', 'tests', 'bicne', 'bug', 'movs_bug', 'accumulate', 'r14_firq', 'amber amber'], ['test_uart', 'tests', 'bicne', 'bug', 'ethmac_reg'], ['correct functionality', '23', 'tests', 'bicne', 'bug', 'internal'], ['correct functionality', '23', 'code', 'usage'], ['correct functionality', '23', 'tests', 'development'], ['correct functionality', '23', 'code', 'code sourcery'], ['correct functionality', '23', 'code', 'password'], ['correct functionality', '23', 'tests', 'bicne', 'bug', 'movs_bug', 'accumulate', 'swap byte'], ['correct functionality', '23', 'tests', 'bicne', 'bug', 'movs_bug', 'accumulate', 'r14_firq', 'amber amber'], ['correct functionality', '23', 'tests', 'bicne', 'bug', 'ethmac_reg'], ['internal', 'bug', 'bicne', 'tests', '23', 'code', 'usage'], ['internal', 'bug', 'bicne', 'tests', 'development'], ['internal', 'bug', 'bicne', 'tests', '23', 'code', 'code sourcery'], ['internal', 'bug', 'bicne', 'tests', '23', 'code', 'password'], ['internal', 'bug', 'movs_bug', 'accumulate', 'swap byte'], ['internal', 'bug', 'movs_bug', 'accumulate', 'r14_firq', 'amber amber'], ['internal', 'bug', 'ethmac_reg'], ['usage', 'code', '23', 'tests', 'development'], ['usage', 'code', 'code sourcery'], ['usage', 'code', 'password'], ['usage', 'code', '23', 'tests', 'bicne', 'bug', 'movs_bug', 'accumulate', 'swap byte'], ['usage', 'code', '23', 'tests', 'bicne', 'bug', 'movs_bug', 'accumulate', 'r14_firq', 'amber amber'], ['usage', 'code', '23', 'tests', 'bicne', 'bug', 'ethmac_reg'], ['development', 'tests', '23', 'code', 'code sourcery'], ['development', 'tests', '23', 'code', 'password'], ['development', 'tests', 'bicne', 'bug', 'movs_bug', 'accumulate', 'swap byte'], ['development', 'tests', 'bicne', 'bug', 'movs_bug', 'accumulate', 'r14_firq', 'amber amber'], ['development', 'tests', 'bicne', 'bug', 'ethmac_reg'], ['code sourcery', 'code', 'password'], ['code sourcery', 'code', '23', 'tests', 'bicne', 'bug', 'movs_bug', 'accumulate', 'swap byte'], ['code sourcery', 'code', '23', 'tests', 'bicne', 'bug', 'movs_bug', 'accumulate', 'r14_firq', 'amber amber'], ['code sourcery', 'code', '23', 'tests', 'bicne', 'bug', 'ethmac_reg'], ['password', 'code', '23', 'tests', 'bicne', 'bug', 'movs_bug', 'accumulate', 'swap byte'], ['password', 'code', '23', 'tests', 'bicne', 'bug', 'movs_bug', 'accumulate', 'r14_firq', 'amber amber'], ['password', 'code', '23', 'tests', 'bicne', 'bug', 'ethmac_reg'], ['swap byte', 'accumulate', 'r14_firq', 'amber amber'], ['swap byte', 'accumulate', 'movs_bug', 'bug', 'ethmac_reg'], ['amber amber', 'r14_firq', 'accumulate', 'movs_bug', 'bug', 'ethmac_reg']]"
"('provides', 'algorithm', 'concatenation', ""booth's"", 'stalled', 'multiplication', 'branch target,', 'correct')","[['provides', 'multiplication', 'concatenation', ""booth's""], ['provides', 'multiplication', 'stalled'], ['provides', 'multiplication', 'branch target,', 'algorithm', 'correct'], [""booth's"", 'concatenation', 'multiplication', 'stalled'], [""booth's"", 'concatenation', 'multiplication', 'branch target,', 'algorithm', 'correct'], ['stalled', 'multiplication', 'branch target,', 'algorithm', 'correct']]"
"('enable', 'buses')","[['enable', 'buses']]"
"('better', 'completely', 'closely')","[['better', 'closely', 'completely']]"
"('xilinx sp605', 'uart connection')","[['xilinx sp605', 'uart connection']]"
"('develop', 'longer', 'language', 'basis')","[['develop', 'language', 'basis', 'longer']]"
"('barrel', 'a25_shifter.v', 'a23_decompile.v')","[['a25_shifter.v', 'barrel', 'a23_decompile.v']]"
"('high', 'resulting', '3072', 'necessary')","[['high', '3072', 'necessary', 'resulting']]"
"('ignore', 'rotate')","[['ignore', 'rotate']]"
"('fast interrupt', 'register value', 'opcode_2', 'irqs', 'tst', 'mvn')","[['register value', 'mvn', 'irqs'], ['register value', 'mvn', 'fast interrupt', 'opcode_2', 'tst'], ['irqs', 'mvn', 'fast interrupt', 'opcode_2', 'tst']]"
"('loader v20110117211518', 'amber boot', '.mem file', 'patch files,', 'patch', 'waveform viewer')","[['loader v20110117211518', '.mem file', 'amber boot', 'patch files,'], ['loader v20110117211518', '.mem file', 'patch'], ['loader v20110117211518', '.mem file', 'amber boot', 'waveform viewer'], ['patch files,', 'amber boot', '.mem file', 'patch'], ['patch files,', 'amber boot', 'waveform viewer'], ['patch', '.mem file', 'amber boot', 'waveform viewer']]"
"('ldr_str_pc',)",[['ldr_str_pc']]
"('twice', 'whole', 'triggered', 'row')","[['whole', 'twice', 'triggered', 'row']]"
"('lowest', 'fetched', 'parameters', '19', 'sequential', 'consecutive', 'requires')","[['fetched', 'requires', '19', 'parameters'], ['fetched', 'requires', 'sequential'], ['fetched', 'requires', '19', 'lowest', 'consecutive'], ['parameters', '19', 'requires', 'sequential'], ['parameters', '19', 'lowest', 'consecutive'], ['sequential', 'requires', '19', 'lowest', 'consecutive']]"
"('vcd output', 'simulation')","[['vcd output', 'simulation']]"
"('a23_execute.v', 'i_wb_ack')","[['a23_execute.v', 'i_wb_ack']]"
"('general public license', 'gnu lesser general', 'gnu lesser general public', 'lesser general', 'lesser general public')","[['gnu lesser general public', 'gnu lesser general', 'general public license', 'lesser general'], ['gnu lesser general public', 'gnu lesser general', 'general public license', 'lesser general public'], ['lesser general', 'general public license', 'lesser general public']]"
"('18', 'complement', 'hi', 'locations', 'stack')","[['hi', 'complement', 'stack', '18', 'locations']]"
"('addition', 'short')","[['addition', 'short']]"
"('agrees', '4.2')","[['agrees', '4.2']]"
"('amber system', ""'w'"", 'xilinx coregen')","[['amber system', 'xilinx coregen', ""'w'""]]"
"('support',)",[['support']]
"('50000', 'bones', 'incorporated', 'linux file system')","[['50000', 'incorporated', 'bones'], ['50000', 'incorporated', 'linux file system'], ['bones', 'incorporated', 'linux file system']]"
"('buffered', 'requests', '28', 'either', 'name description')","[['requests', '28', 'buffered', 'either', 'name description']]"
"('sourcery',)",[['sourcery']]
"('bl', 'tst r2,', 'bicne r2,')","[['tst r2,', 'bl', 'bicne r2,']]"
"('wrappers', 'including')","[['wrappers', 'including']]"
"('system -a', 'data manual,', 'technology inc.,', 'risc machine', 'copyright dabs', 'vlsi technology')","[['data manual,', 'system -a', 'technology inc.,'], ['data manual,', 'system -a', 'risc machine'], ['data manual,', 'system -a', 'copyright dabs'], ['data manual,', 'system -a', 'vlsi technology'], ['technology inc.,', 'system -a', 'risc machine'], ['technology inc.,', 'system -a', 'copyright dabs'], ['technology inc.,', 'system -a', 'vlsi technology'], ['risc machine', 'system -a', 'copyright dabs'], ['risc machine', 'system -a', 'vlsi technology'], ['copyright dabs', 'system -a', 'vlsi technology']]"
"('virtex-6 controller',)",[['virtex-6 controller']]
"('81', '134')","[['81', '134']]"
"('supporting', 'fpga synthesis makefile', 'verifying', 'focus', 'written', 'important')","[['supporting', 'fpga synthesis makefile', 'verifying', 'important', 'focus'], ['supporting', 'fpga synthesis makefile', 'verifying', 'important', 'written'], ['focus', 'important', 'written']]"
"('etc',)",[['etc']]
"('spartan-6', 'xilinx spartan-6 ddr3')","[['spartan-6', 'xilinx spartan-6 ddr3']]"
"('independent', 'block data transfer', 'transfer software interrupt', 'coprocessor data coregop', 'processing', 'register transfer software', 'xilinx sp605 spartan-6', 'coprocessor cortrans register', 'data codtrans transfer', 'transfer coprocessor data', 'coregop operation coprocessor', 'data transfer mtrans', 'coprocessor data codtrans', 'data coregop operation', 'transfer mtrans branch', 'tells', 'sp605 spartan-6 fpga', '4096')","[['block data transfer', 'processing', 'transfer software interrupt'], ['block data transfer', 'processing', 'coprocessor data coregop'], ['block data transfer', 'processing', 'register transfer software'], ['block data transfer', 'processing', 'xilinx sp605 spartan-6'], ['block data transfer', 'processing', 'coprocessor cortrans register'], ['block data transfer', 'processing', 'data codtrans transfer'], ['block data transfer', 'processing', 'transfer coprocessor data'], ['block data transfer', 'processing', 'coregop operation coprocessor'], ['block data transfer', 'processing', 'data transfer mtrans'], ['block data transfer', 'processing', 'coprocessor data codtrans'], ['block data transfer', 'processing', 'data coregop operation'], ['block data transfer', 'processing', 'transfer mtrans branch'], ['block data transfer', 'processing', 'independent', 'tells'], ['block data transfer', 'processing', 'sp605 spartan-6 fpga'], ['block data transfer', 'processing', 'independent', '4096'], ['transfer software interrupt', 'processing', 'coprocessor data coregop'], ['transfer software interrupt', 'processing', 'register transfer software'], ['transfer software interrupt', 'processing', 'xilinx sp605 spartan-6'], ['transfer software interrupt', 'processing', 'coprocessor cortrans register'], ['transfer software interrupt', 'processing', 'data codtrans transfer'], ['transfer software interrupt', 'processing', 'transfer coprocessor data'], ['transfer software interrupt', 'processing', 'coregop operation coprocessor'], ['transfer software interrupt', 'processing', 'data transfer mtrans'], ['transfer software interrupt', 'processing', 'coprocessor data codtrans'], ['transfer software interrupt', 'processing', 'data coregop operation'], ['transfer software interrupt', 'processing', 'transfer mtrans branch'], ['transfer software interrupt', 'processing', 'independent', 'tells'], ['transfer software interrupt', 'processing', 'sp605 spartan-6 fpga'], ['transfer software interrupt', 'processing', 'independent', '4096'], ['coprocessor data coregop', 'processing', 'register transfer software'], ['coprocessor data coregop', 'processing', 'xilinx sp605 spartan-6'], ['coprocessor data coregop', 'processing', 'coprocessor cortrans register'], ['coprocessor data coregop', 'processing', 'data codtrans transfer'], ['coprocessor data coregop', 'processing', 'transfer coprocessor data'], ['coprocessor data coregop', 'processing', 'coregop operation coprocessor'], ['coprocessor data coregop', 'processing', 'data transfer mtrans'], ['coprocessor data coregop', 'processing', 'coprocessor data codtrans'], ['coprocessor data coregop', 'processing', 'data coregop operation'], ['coprocessor data coregop', 'processing', 'transfer mtrans branch'], ['coprocessor data coregop', 'processing', 'independent', 'tells'], ['coprocessor data coregop', 'processing', 'sp605 spartan-6 fpga'], ['coprocessor data coregop', 'processing', 'independent', '4096'], ['register transfer software', 'processing', 'xilinx sp605 spartan-6'], ['register transfer software', 'processing', 'coprocessor cortrans register'], ['register transfer software', 'processing', 'data codtrans transfer'], ['register transfer software', 'processing', 'transfer coprocessor data'], ['register transfer software', 'processing', 'coregop operation coprocessor'], ['register transfer software', 'processing', 'data transfer mtrans'], ['register transfer software', 'processing', 'coprocessor data codtrans'], ['register transfer software', 'processing', 'data coregop operation'], ['register transfer software', 'processing', 'transfer mtrans branch'], ['register transfer software', 'processing', 'independent', 'tells'], ['register transfer software', 'processing', 'sp605 spartan-6 fpga'], ['register transfer software', 'processing', 'independent', '4096'], ['xilinx sp605 spartan-6', 'processing', 'coprocessor cortrans register'], ['xilinx sp605 spartan-6', 'processing', 'data codtrans transfer'], ['xilinx sp605 spartan-6', 'processing', 'transfer coprocessor data'], ['xilinx sp605 spartan-6', 'processing', 'coregop operation coprocessor'], ['xilinx sp605 spartan-6', 'processing', 'data transfer mtrans'], ['xilinx sp605 spartan-6', 'processing', 'coprocessor data codtrans'], ['xilinx sp605 spartan-6', 'processing', 'data coregop operation'], ['xilinx sp605 spartan-6', 'processing', 'transfer mtrans branch'], ['xilinx sp605 spartan-6', 'processing', 'independent', 'tells'], ['xilinx sp605 spartan-6', 'processing', 'sp605 spartan-6 fpga'], ['xilinx sp605 spartan-6', 'processing', 'independent', '4096'], ['coprocessor cortrans register', 'processing', 'data codtrans transfer'], ['coprocessor cortrans register', 'processing', 'transfer coprocessor data'], ['coprocessor cortrans register', 'processing', 'coregop operation coprocessor'], ['coprocessor cortrans register', 'processing', 'data transfer mtrans'], ['coprocessor cortrans register', 'processing', 'coprocessor data codtrans'], ['coprocessor cortrans register', 'processing', 'data coregop operation'], ['coprocessor cortrans register', 'processing', 'transfer mtrans branch'], ['coprocessor cortrans register', 'processing', 'independent', 'tells'], ['coprocessor cortrans register', 'processing', 'sp605 spartan-6 fpga'], ['coprocessor cortrans register', 'processing', 'independent', '4096'], ['data codtrans transfer', 'processing', 'transfer coprocessor data'], ['data codtrans transfer', 'processing', 'coregop operation coprocessor'], ['data codtrans transfer', 'processing', 'data transfer mtrans'], ['data codtrans transfer', 'processing', 'coprocessor data codtrans'], ['data codtrans transfer', 'processing', 'data coregop operation'], ['data codtrans transfer', 'processing', 'transfer mtrans branch'], ['data codtrans transfer', 'processing', 'independent', 'tells'], ['data codtrans transfer', 'processing', 'sp605 spartan-6 fpga'], ['data codtrans transfer', 'processing', 'independent', '4096'], ['transfer coprocessor data', 'processing', 'coregop operation coprocessor'], ['transfer coprocessor data', 'processing', 'data transfer mtrans'], ['transfer coprocessor data', 'processing', 'coprocessor data codtrans'], ['transfer coprocessor data', 'processing', 'data coregop operation'], ['transfer coprocessor data', 'processing', 'transfer mtrans branch'], ['transfer coprocessor data', 'processing', 'independent', 'tells'], ['transfer coprocessor data', 'processing', 'sp605 spartan-6 fpga'], ['transfer coprocessor data', 'processing', 'independent', '4096'], ['coregop operation coprocessor', 'processing', 'data transfer mtrans'], ['coregop operation coprocessor', 'processing', 'coprocessor data codtrans'], ['coregop operation coprocessor', 'processing', 'data coregop operation'], ['coregop operation coprocessor', 'processing', 'transfer mtrans branch'], ['coregop operation coprocessor', 'processing', 'independent', 'tells'], ['coregop operation coprocessor', 'processing', 'sp605 spartan-6 fpga'], ['coregop operation coprocessor', 'processing', 'independent', '4096'], ['data transfer mtrans', 'processing', 'coprocessor data codtrans'], ['data transfer mtrans', 'processing', 'data coregop operation'], ['data transfer mtrans', 'processing', 'transfer mtrans branch'], ['data transfer mtrans', 'processing', 'independent', 'tells'], ['data transfer mtrans', 'processing', 'sp605 spartan-6 fpga'], ['data transfer mtrans', 'processing', 'independent', '4096'], ['coprocessor data codtrans', 'processing', 'data coregop operation'], ['coprocessor data codtrans', 'processing', 'transfer mtrans branch'], ['coprocessor data codtrans', 'processing', 'independent', 'tells'], ['coprocessor data codtrans', 'processing', 'sp605 spartan-6 fpga'], ['coprocessor data codtrans', 'processing', 'independent', '4096'], ['data coregop operation', 'processing', 'transfer mtrans branch'], ['data coregop operation', 'processing', 'independent', 'tells'], ['data coregop operation', 'processing', 'sp605 spartan-6 fpga'], ['data coregop operation', 'processing', 'independent', '4096'], ['transfer mtrans branch', 'processing', 'independent', 'tells'], ['transfer mtrans branch', 'processing', 'sp605 spartan-6 fpga'], ['transfer mtrans branch', 'processing', 'independent', '4096'], ['tells', 'independent', 'processing', 'sp605 spartan-6 fpga'], ['tells', 'independent', '4096'], ['sp605 spartan-6 fpga', 'processing', 'independent', '4096']]"
"('updated', 'anding', 'port list', 'mvn operation')","[['updated', 'mvn operation', 'port list', 'anding']]"
"('selects', 'notation', 'extend')","[['selects', 'notation', 'extend']]"
"('lrd',)",[['lrd']]
"('suite', 'final')","[['suite', 'final']]"
"('104', 'writing')","[['104', 'writing']]"
"('10', 'ddr3 main memory', 'signal', 'uses', 'testbench', 'relating', 'verilog simulator work')","[['signal', 'uses', '10', 'testbench'], ['signal', 'uses', 'ddr3 main memory', 'relating'], ['signal', 'uses', 'verilog simulator work'], ['testbench', '10', 'uses', 'ddr3 main memory', 'relating'], ['testbench', '10', 'uses', 'verilog simulator work'], ['relating', 'ddr3 main memory', 'uses', 'verilog simulator work']]"
"('linux',)",[['linux']]
"('12',)",[['12']]
"('encoding', 'z v', 'v c', 'n z')","[['z v', 'encoding', 'v c'], ['z v', 'encoding', 'n z'], ['v c', 'encoding', 'n z']]"
"('length',)",[['length']]
"('ddr32', 'ddr3', 'random', 'mov instruction,', 'area')","[['ddr32', 'random', 'area', 'mov instruction,', 'ddr3']]"
"('asr', 'c_in')","[['asr', 'c_in']]"
"('bridge', 'controller', 'controller bridge')","[['bridge', 'controller bridge', 'controller']]"
"('a21',)",[['a21']]
"('diagram', 'simple')","[['diagram', 'simple']]"
"('status', 'decompiler', 'family', '27', 'description', 'amber register', 'second', 'ldm4', 'copyright', 'bits', 'bank')","[['27', 'amber register', 'description', 'family', 'bits', 'second'], ['27', 'amber register', 'description', 'family', 'status', 'ldm4'], ['27', 'amber register', 'description', 'copyright', 'decompiler', 'bank'], ['second', 'bits', 'family', 'status', 'ldm4'], ['second', 'bits', 'family', 'description', 'copyright', 'decompiler', 'bank'], ['ldm4', 'status', 'family', 'description', 'copyright', 'decompiler', 'bank']]"
"('( lp', 'operand', 'structure', 'subtracts')","[['operand', 'structure', '( lp', 'subtracts']]"
"('a25', 'interactin', 'instruction', 'flow_bug', 'loop', 'cache3')","[['a25', 'interactin', 'instruction', 'flow_bug', 'loop', 'cache3']]"
"('format disk', 'visit', 'trial', 'program', 'run boot-loader', 'disk')","[['format disk', 'program', 'visit'], ['format disk', 'program', 'trial'], ['format disk', 'program', 'run boot-loader'], ['format disk', 'program', 'disk'], ['visit', 'program', 'trial'], ['visit', 'program', 'run boot-loader'], ['visit', 'program', 'disk'], ['trial', 'program', 'run boot-loader'], ['trial', 'program', 'disk'], ['run boot-loader', 'program', 'disk']]"
"('function', 'loader program', 'entire simulation', 'get', 'let m', 'rightward', 'sim directory,', 'simulations', 'execution code,', 'store instructions,', 'dump file,', 'execute bit', 'waveform viewer,', 'execution', 'multiplicand', 'sim', 'test.')","[['loader program', 'execution', 'entire simulation'], ['loader program', 'execution', 'function', 'execution code,', 'get'], ['loader program', 'execution', 'function', 'multiplicand', 'let m', 'rightward'], ['loader program', 'execution', 'sim directory,'], ['loader program', 'execution', 'simulations'], ['loader program', 'execution', 'store instructions,'], ['loader program', 'execution', 'execute bit'], ['loader program', 'execution', 'waveform viewer,'], ['loader program', 'execution', 'sim'], ['loader program', 'execution', 'dump file,', 'test.'], ['entire simulation', 'execution', 'function', 'execution code,', 'get'], ['entire simulation', 'execution', 'function', 'multiplicand', 'let m', 'rightward'], ['entire simulation', 'execution', 'sim directory,'], ['entire simulation', 'execution', 'simulations'], ['entire simulation', 'execution', 'store instructions,'], ['entire simulation', 'execution', 'execute bit'], ['entire simulation', 'execution', 'waveform viewer,'], ['entire simulation', 'execution', 'sim'], ['entire simulation', 'execution', 'dump file,', 'test.'], ['get', 'execution code,', 'function', 'multiplicand', 'let m', 'rightward'], ['get', 'execution code,', 'function', 'execution', 'sim directory,'], ['get', 'execution code,', 'function', 'execution', 'simulations'], ['get', 'execution code,', 'function', 'execution', 'store instructions,'], ['get', 'execution code,', 'function', 'execution', 'execute bit'], ['get', 'execution code,', 'function', 'execution', 'waveform viewer,'], ['get', 'execution code,', 'function', 'execution', 'sim'], ['get', 'execution code,', 'function', 'execution', 'dump file,', 'test.'], ['rightward', 'let m', 'multiplicand', 'function', 'execution', 'sim directory,'], ['rightward', 'let m', 'multiplicand', 'function', 'execution', 'simulations'], ['rightward', 'let m', 'multiplicand', 'function', 'execution', 'store instructions,'], ['rightward', 'let m', 'multiplicand', 'function', 'execution', 'execute bit'], ['rightward', 'let m', 'multiplicand', 'function', 'execution', 'waveform viewer,'], ['rightward', 'let m', 'multiplicand', 'function', 'execution', 'sim'], ['rightward', 'let m', 'multiplicand', 'function', 'execution', 'dump file,', 'test.'], ['sim directory,', 'execution', 'simulations'], ['sim directory,', 'execution', 'store instructions,'], ['sim directory,', 'execution', 'execute bit'], ['sim directory,', 'execution', 'waveform viewer,'], ['sim directory,', 'execution', 'sim'], ['sim directory,', 'execution', 'dump file,', 'test.'], ['simulations', 'execution', 'store instructions,'], ['simulations', 'execution', 'execute bit'], ['simulations', 'execution', 'waveform viewer,'], ['simulations', 'execution', 'sim'], ['simulations', 'execution', 'dump file,', 'test.'], ['store instructions,', 'execution', 'execute bit'], ['store instructions,', 'execution', 'waveform viewer,'], ['store instructions,', 'execution', 'sim'], ['store instructions,', 'execution', 'dump file,', 'test.'], ['execute bit', 'execution', 'waveform viewer,'], ['execute bit', 'execution', 'sim'], ['execute bit', 'execution', 'dump file,', 'test.'], ['waveform viewer,', 'execution', 'sim'], ['waveform viewer,', 'execution', 'dump file,', 'test.'], ['sim', 'execution', 'dump file,', 'test.']]"
"('needed', 'xilinx virtex-6 ddr3')","[['needed', 'xilinx virtex-6 ddr3']]"
"('buffer', 'instruction fetches,')","[['buffer', 'instruction fetches,']]"
